Filename, TSM, FileMeanOS, SMOS, OMOS0, OMOS1, OMOS2, OMOS3, OMOS4, OMOS5, OMOS6, OMOS7, OMOS8, OMOS9, OMOS10, OMOS11, OMOS12, OMOS13, OMOS14, OMOS15, OMOS16, OMOS17, OMOS18, OMOS19, OMOS20, OMOS21, OMOS22, OMOS23, OMOS24, OMOS25, OMOS26, OMOS27, OMOS28, OMOS29
Synth_Bass_1_PV_IPL_99.61_per.wav, 99.61, 2.7236237971636794, 2.723623752593994, 3.7675933837890625, 3.2969295978546143, 2.9737037420272827, 3.317462682723999, 2.787574887275696, 2.2065658569335938, 2.1092251539230347, 2.4683033227920532, 2.4942309856414795, 2.5427478551864624, 2.20842182636261, 2.6231722831726074, 2.9038424491882324, 2.2093034982681274, 2.4684053659439087, 2.743111252784729, 2.6217468976974487, 2.3091437816619873, 2.55223548412323, 2.576224684715271, 2.175200939178467, 2.8384838104248047, 2.828884720802307, 2.4194769859313965, 2.5503309965133667, 2.4967023134231567, 2.6981672048568726, 3.194633722305298, 2.5908687114715576, 2.806973457336426, 
Piano_Turkish_PV_IPL_53.83_per.wav, 53.83, 3.17775395358288, 3.1777539253234863, 3.523671865463257, 2.9179519414901733, 3.3620991706848145, 3.736539840698242, 3.2131638526916504, 3.569504499435425, 3.8066699504852295, 3.2708799839019775, 2.742729902267456, 2.930214285850525, 3.366457462310791, 2.793649911880493, 3.126086950302124, 3.2861008644104004, 3.228625535964966, 3.359575033187866, 3.5008633136749268, 3.14986252784729, 3.350691318511963, 3.3080108165740967, 3.169360637664795, 2.674061894416809, 2.94745409488678, 3.081305980682373, 3.044914960861206, 3.1394472122192383, 2.6748759746551514, 3.271132469177246, 3.1767690181732178, 3.301908493041992, 
Voice_and_Piano_5_PV_99.61_per.wav, 99.61, 4.326319976268611, 4.326319932937622, 4.0643205642700195, 3.41495418548584, 3.538182020187378, 3.722353458404541, 3.4460830688476562, 4.095694065093994, 3.8529016971588135, 4.111564874649048, 4.3832879066467285, 4.352816581726074, 3.9866912364959717, 4.175738334655762, 4.382135391235352, 4.360349893569946, 3.9304463863372803, 4.0327372550964355, 4.207057476043701, 4.354130744934082, 4.079106092453003, 4.43698525428772, 3.5579187870025635, 4.225565195083618, 4.127408504486084, 4.29285454750061, 4.379038572311401, 4.130690097808838, 4.2382636070251465, 4.21773886680603, 4.078339576721191, 4.175074815750122, 
Male_21_FESOLA_65.24_per.wav, 65.24, 2.109217629216934, 2.109217643737793, 2.952389121055603, 2.7584396600723267, 2.442510724067688, 2.7554949522018433, 2.6326217651367188, 2.4987688064575195, 2.3665488958358765, 2.160528302192688, 2.89724063873291, 2.344906806945801, 2.4285004138946533, 2.393649458885193, 2.3604469299316406, 2.5769879817962646, 2.3059364557266235, 2.477506637573242, 2.6305019855499268, 2.333404541015625, 1.9048920273780823, 2.1784865856170654, 2.283272862434387, 2.510857105255127, 2.0504531860351562, 2.335209608078003, 2.0240917205810547, 2.647939682006836, 2.203280806541443, 2.34950590133667, 2.35305917263031, 2.386507749557495, 
C_minor_Aeolian_WSOLA_44.27_per.wav, 44.27, 1.5823837858823109, 1.5823838114738464, 2.6272655725479126, 2.166265606880188, 1.7236690521240234, 1.8917922377586365, 2.0381219387054443, 1.6168705224990845, 1.623023271560669, 1.5200116634368896, 1.657235324382782, 1.9018796682357788, 1.5602003931999207, 1.476738691329956, 1.7482244968414307, 1.4454942047595978, 1.7218941450119019, 1.6212703585624695, 1.7709153890609741, 1.6818090677261353, 1.5532352924346924, 1.724388301372528, 1.4618078172206879, 1.7488401532173157, 1.607824683189392, 1.5084251761436462, 1.6641054153442383, 1.9389610886573792, 1.3668265044689178, 1.6804484128952026, 1.662271797657013, 1.6166327595710754, 
Electropop_6_uTVS_138.1_per.wav, 138.1, 4.561519348877006, 4.561519384384155, 3.334153890609741, 3.4573380947113037, 3.861217737197876, 3.8839337825775146, 3.7445907592773438, 3.615802526473999, 4.160607814788818, 3.8638455867767334, 3.525865316390991, 3.749600410461426, 3.82952880859375, 3.783334732055664, 4.136945009231567, 4.181141138076782, 3.953235626220703, 4.3430023193359375, 4.334101915359497, 4.226378440856934, 4.319598913192749, 4.034678220748901, 3.8607842922210693, 4.3003692626953125, 4.288161516189575, 4.272833585739136, 4.269671201705933, 4.250488519668579, 4.4936113357543945, 4.333824396133423, 4.4619200229644775, 4.227505922317505, 
Ocarina_01_uTVS_166.7_per.wav, 166.7, 4.091503969813091, 4.091503858566284, 3.562763214111328, 4.105010271072388, 4.109686613082886, 4.2217857837677, 4.370053768157959, 4.344141006469727, 4.169377088546753, 4.422217130661011, 4.342290639877319, 4.401575088500977, 4.4486753940582275, 4.418626308441162, 4.4216790199279785, 4.43689489364624, 4.4230124950408936, 4.440898895263672, 4.531291961669922, 4.540377616882324, 4.515715837478638, 4.167319297790527, 4.520860195159912, 4.502806663513184, 4.555722951889038, 4.5173139572143555, 4.564422369003296, 4.484394073486328, 4.599223375320435, 4.511085748672485, 4.233488321304321, 4.217608690261841, 
Dorothy_2_FESOLA_44.27_per.wav, 44.27, 1.205212805877972, 1.20521280169487, 3.2546005249023438, 2.198173403739929, 2.1126673221588135, 1.838277280330658, 2.3092381954193115, 2.2287442684173584, 1.898811161518097, 2.1196030378341675, 1.558717429637909, 1.7150810956954956, 1.6728848218917847, 2.0022084712982178, 1.4171311855316162, 2.203478455543518, 1.7859045267105103, 1.5198644995689392, 1.9245542287826538, 1.6340956687927246, 1.5262120366096497, 1.6563719511032104, 1.5197594165802002, 1.351024568080902, 1.5082752108573914, 1.3693226277828217, 1.6037771105766296, 1.3509390652179718, 1.2878952324390411, 1.3544482588768005, 1.3899423480033875, 1.4294269979000092, 
Female_1_FESOLA_166.7_per.wav, 166.7, 4.066481431195142, 4.066481351852417, 3.868417501449585, 3.9919140338897705, 3.8698103427886963, 4.2075207233428955, 4.073760747909546, 4.185041189193726, 4.173899412155151, 4.245401382446289, 4.183192491531372, 4.251628398895264, 3.976771354675293, 4.222727060317993, 4.157267332077026, 4.204044342041016, 4.002727746963501, 3.9414138793945312, 4.155071496963501, 4.051297664642334, 4.0199596881866455, 4.144634485244751, 4.4717652797698975, 3.970139741897583, 4.353826999664307, 3.94944167137146, 4.019694566726685, 4.073143720626831, 4.058568716049194, 3.954921245574951, 3.9238739013671875, 4.1365673542022705, 
Rain_Stick_St_04_HPTSM_138.1_per.wav, 138.1, 3.7395281648601006, 3.739528179168701, 3.5526769161224365, 2.954006791114807, 3.834510564804077, 3.720254421234131, 3.996384859085083, 3.849308490753174, 4.022720098495483, 3.9321141242980957, 3.692730665206909, 3.214980125427246, 4.029307126998901, 3.830859661102295, 4.095392465591431, 3.9311745166778564, 3.5492706298828125, 3.4067697525024414, 3.661943197250366, 3.737394332885742, 3.799297571182251, 3.828667402267456, 3.705080032348633, 3.8848185539245605, 3.9728620052337646, 3.9350032806396484, 3.938727617263794, 3.444103956222534, 3.681919813156128, 3.401681900024414, 3.961742401123047, 3.6951446533203125, 
Ocarina_01_HPTSM_99.61_per.wav, 99.61, 4.58974874258477, 4.589748859405518, 4.132617712020874, 4.1092729568481445, 4.104667663574219, 4.241500616073608, 4.357076168060303, 4.379550218582153, 4.433408260345459, 4.401897430419922, 4.312612533569336, 4.462018966674805, 4.480523586273193, 4.4947850704193115, 4.460192918777466, 4.345851421356201, 4.544339418411255, 4.597543478012085, 4.5826475620269775, 4.587326288223267, 4.599707126617432, 4.669147968292236, 4.53744649887085, 4.5917041301727295, 4.673417091369629, 4.710340738296509, 4.590818881988525, 4.621690034866333, 4.657091856002808, 4.646372318267822, 4.708230495452881, 4.677006244659424, 
Female_opera_PV_IPL_99.61_per.wav, 99.61, 4.558173768805884, 4.558173656463623, 4.246262073516846, 4.014033317565918, 4.094180583953857, 4.156759262084961, 4.103357553482056, 4.100898265838623, 4.197932004928589, 4.10303258895874, 3.806509256362915, 4.326409578323364, 4.48954439163208, 4.260669469833374, 4.483310699462891, 4.47696852684021, 4.509861946105957, 4.2744481563568115, 4.540234327316284, 4.4945244789123535, 4.551141738891602, 4.555857419967651, 4.5025551319122314, 4.302290439605713, 4.602594614028931, 4.615011215209961, 4.575024843215942, 4.6007890701293945, 4.695131540298462, 4.489604949951172, 4.408512830734253, 4.569671630859375, 
Chiptune_HPTSM_65.24_per.wav, 65.24, 4.161181799461552, 4.161181688308716, 3.041203737258911, 4.067599296569824, 4.178480625152588, 4.26777720451355, 4.122334003448486, 4.0121002197265625, 4.26055383682251, 4.133153676986694, 4.2314722537994385, 4.256793260574341, 4.108902454376221, 3.739772081375122, 4.3611533641815186, 4.063790798187256, 4.34205961227417, 4.01275110244751, 4.4561707973480225, 3.9095335006713867, 4.357711315155029, 3.999788522720337, 3.945127248764038, 4.405169248580933, 3.884984254837036, 4.1670823097229, 4.023940086364746, 4.211299896240234, 3.7651848793029785, 4.245636701583862, 4.25347375869751, 4.25205397605896, 
Thumb_Piano_01_PV_166.7_per.wav, 166.7, 3.478794679876146, 3.478794574737549, 3.744994878768921, 3.7246181964874268, 3.735226631164551, 3.9210312366485596, 3.7698795795440674, 3.4343738555908203, 3.679107904434204, 3.864475965499878, 3.6448023319244385, 3.6465961933135986, 2.8610758781433105, 3.730257511138916, 3.992859125137329, 3.1994550228118896, 3.3487656116485596, 3.164628028869629, 3.4028804302215576, 3.6135621070861816, 3.499263048171997, 3.531036615371704, 3.587476968765259, 3.649369716644287, 3.450843572616577, 3.488713502883911, 3.4067184925079346, 2.9908907413482666, 3.6730456352233887, 3.5236079692840576, 3.4186785221099854, 3.466358184814453, 
Child_2_PV_IPL_38.38_per.wav, 38.38, 1.8955369627327348, 1.8955369591712952, 3.0542056560516357, 2.202387809753418, 2.032491087913513, 1.7899437546730042, 1.8587828278541565, 1.961989939212799, 2.0037121772766113, 1.8823543190956116, 1.7821593284606934, 1.7320653200149536, 1.9380069971084595, 2.2044143676757812, 1.8126075863838196, 1.924069344997406, 1.919808566570282, 1.9141578078269958, 2.177218437194824, 1.7927300930023193, 1.901668667793274, 1.9357177019119263, 1.7904549837112427, 2.0041455030441284, 1.804050326347351, 1.8691949844360352, 1.7934654355049133, 2.091505765914917, 1.8680442571640015, 1.980358600616455, 1.7789784669876099, 1.87275892496109, 
Oboe_cello_2_HPTSM_38.38_per.wav, 38.38, 3.5822260963296393, 3.582226037979126, 2.758366584777832, 2.9642986059188843, 3.204537868499756, 3.312234878540039, 3.569094181060791, 3.8427655696868896, 3.7538750171661377, 3.820441722869873, 3.901524066925049, 3.340137004852295, 3.1842479705810547, 3.6321494579315186, 3.792393445968628, 3.6859850883483887, 3.2865099906921387, 3.745920181274414, 3.5638537406921387, 3.5980165004730225, 3.511965751647949, 3.6544439792633057, 3.5600500106811523, 3.8585052490234375, 3.276920795440674, 3.6154356002807617, 3.1848278045654297, 3.7911999225616455, 3.5924911499023438, 3.507208824157715, 3.5882530212402344, 3.592883825302124, 
Chiptune_WSOLA_65.24_per.wav, 65.24, 4.263827769634081, 4.263827800750732, 3.896660327911377, 3.538696527481079, 2.541889786720276, 4.007318735122681, 3.5424139499664307, 4.170752763748169, 3.642643451690674, 4.050508499145508, 4.229827404022217, 4.20484471321106, 3.7728800773620605, 3.9876112937927246, 4.331435203552246, 4.003637790679932, 4.412136554718018, 4.23012900352478, 4.203947067260742, 3.9585418701171875, 4.162356615066528, 4.456333875656128, 4.044143438339233, 4.033027410507202, 3.8572425842285156, 4.232712507247925, 4.348529100418091, 3.798649311065674, 4.628685474395752, 4.154564142227173, 4.144314527511597, 4.293483257293701, 
Male_7_uTVS_82.58_per.wav, 82.58, 4.530513525764941, 4.530513525009155, 3.934262752532959, 3.2166173458099365, 3.4030845165252686, 4.061006546020508, 3.1737470626831055, 3.829946756362915, 4.067593097686768, 3.83327317237854, 3.748760223388672, 4.0803704261779785, 4.08943772315979, 3.987020492553711, 3.7478344440460205, 4.144634962081909, 4.269924640655518, 4.090703248977661, 4.333714962005615, 4.415520429611206, 3.448439121246338, 4.488499164581299, 4.280520439147949, 4.440123796463013, 4.534440279006958, 4.331445217132568, 4.3341224193573, 4.5544610023498535, 4.480260372161865, 4.54090142250061, 4.465677499771118, 4.15334677696228, 
Drums_2_PV_138.1_per.wav, 138.1, 3.2904649943842634, 3.2904648780822754, 4.02480149269104, 3.5286591053009033, 4.058060884475708, 3.75070858001709, 2.994080901145935, 3.615074634552002, 3.9553327560424805, 4.041865825653076, 3.2873568534851074, 3.4390783309936523, 3.111473798751831, 3.335322141647339, 3.126222610473633, 3.8459761142730713, 3.3618412017822266, 3.341625690460205, 3.190703868865967, 3.1546270847320557, 3.584792375564575, 3.63745379447937, 2.9101223945617676, 3.1716203689575195, 3.370443344116211, 3.5349667072296143, 3.040167808532715, 3.297245502471924, 2.848362445831299, 3.414713144302368, 3.201793670654297, 3.1123833656311035, 
Male_9_PV_99.61_per.wav, 99.61, 4.689088599410951, 4.689088582992554, 3.363790512084961, 3.778982400894165, 3.1802423000335693, 3.3713276386260986, 3.1580071449279785, 3.65695858001709, 3.935486316680908, 4.147270441055298, 3.745643377304077, 3.558807134628296, 3.7402405738830566, 4.007684946060181, 4.161320686340332, 4.164007663726807, 4.235016584396362, 4.455138444900513, 4.398377895355225, 4.536996841430664, 4.4240403175354, 4.361656904220581, 4.611121892929077, 4.217315673828125, 4.544860363006592, 4.628751754760742, 4.369962930679321, 4.463305473327637, 4.6392011642456055, 4.631884813308716, 4.302555084228516, 4.324447154998779, 
Oriental_2_uTVS_192.4_per.wav, 192.4, 3.5857530562814808, 3.5857529640197754, 3.348019599914551, 3.7200300693511963, 3.227557420730591, 3.6825926303863525, 4.156755447387695, 3.330847978591919, 3.3003666400909424, 3.9301223754882812, 4.260907888412476, 3.6875193119049072, 3.6670453548431396, 4.111596584320068, 3.564312696456909, 3.3748743534088135, 3.2904162406921387, 3.3966119289398193, 3.5221662521362305, 3.545191526412964, 3.6958959102630615, 3.365515947341919, 3.5430023670196533, 3.3298304080963135, 3.536184549331665, 3.4727635383605957, 3.374882698059082, 3.8027079105377197, 3.6447572708129883, 3.6340041160583496, 3.3781347274780273, 3.661809206008911, 
Rain_Stick_St_05_uTVS_78.21_per.wav, 78.21, 3.9666282397952815, 3.966628313064575, 3.47087025642395, 3.5266411304473877, 4.080871343612671, 4.114307403564453, 3.2653465270996094, 3.8519933223724365, 3.948137044906616, 4.308143377304077, 3.8176605701446533, 3.641357660293579, 4.160980224609375, 3.4803318977355957, 3.886078357696533, 3.3527140617370605, 3.887782096862793, 3.7416090965270996, 4.0448524951934814, 3.665472984313965, 3.945034980773926, 4.157992839813232, 3.8325560092926025, 4.480128526687622, 3.8024840354919434, 3.9000070095062256, 4.316911220550537, 4.0752198696136475, 4.048490047454834, 4.197465658187866, 3.7313761711120605, 4.209609270095825, 
Alto_Sax_17_FESOLA_166.7_per.wav, 166.7, 3.911184070761133, 3.911184072494507, 4.281992435455322, 4.112853050231934, 4.027944564819336, 4.16147255897522, 4.289633512496948, 4.217856407165527, 4.388648986816406, 4.3133704662323, 4.3667402267456055, 4.420554161071777, 4.3407182693481445, 4.164238929748535, 4.398332595825195, 4.252031326293945, 4.488463878631592, 3.88875675201416, 4.095622301101685, 4.018579721450806, 4.033777475357056, 4.089336156845093, 3.7229976654052734, 4.171004772186279, 3.514035940170288, 4.3496785163879395, 3.775542736053467, 3.820448160171509, 3.7237770557403564, 4.194518566131592, 3.9378926753997803, 4.096235275268555, 
Piano_Turkish_PV_IPL_138.1_per.wav, 138.1, 4.684917850845572, 4.68491792678833, 3.897578716278076, 3.978692054748535, 3.482816219329834, 3.8081679344177246, 4.3241777420043945, 4.025195837020874, 4.210228443145752, 4.2168402671813965, 4.330534219741821, 4.385636329650879, 4.432980537414551, 4.254170894622803, 4.120471477508545, 4.3935747146606445, 4.474985599517822, 4.561896324157715, 3.6632890701293945, 4.33872389793396, 4.37891411781311, 4.516787052154541, 4.575204133987427, 4.503525733947754, 4.136728048324585, 4.440221548080444, 4.5794837474823, 4.5261876583099365, 4.079016447067261, 4.550408124923706, 4.399807929992676, 4.4847047328948975, 
Rain_Stick_St_04_WSOLA_44.27_per.wav, 44.27, 1.8035528620552337, 1.8035528659820557, 2.326127052307129, 2.203349471092224, 2.7450846433639526, 2.0772008895874023, 1.8650394082069397, 2.1014293432235718, 2.5885932445526123, 1.9394596219062805, 1.969956398010254, 1.9720506072044373, 1.6560941338539124, 1.8063010573387146, 1.7981669902801514, 1.522886872291565, 1.9029296040534973, 1.8527316451072693, 2.0585672855377197, 1.5421597361564636, 1.7296748161315918, 1.7090493440628052, 1.645858108997345, 1.8358778953552246, 1.6425849795341492, 1.9211326837539673, 1.6213062405586243, 1.7961677312850952, 1.84878271818161, 1.808940827846527, 1.7700497508049011, 1.802185833454132, 
Male_sing_1_uTVS_78.21_per.wav, 78.21, 2.6479920344938916, 2.6479920148849487, 3.7488558292388916, 1.9354480504989624, 2.943487763404846, 3.3194382190704346, 3.5542354583740234, 3.6462645530700684, 3.1884024143218994, 3.554448366165161, 3.105283498764038, 3.4211935997009277, 3.221548318862915, 3.090130567550659, 2.892794370651245, 2.9642006158828735, 3.35800838470459, 2.646740198135376, 2.863132953643799, 2.6636801958084106, 3.076911211013794, 2.6905508041381836, 2.5806643962860107, 2.6432271003723145, 2.4266551733016968, 2.614740014076233, 2.395003080368042, 2.5989030599594116, 2.669108033180237, 2.4904404878616333, 2.592199444770813, 2.6794917583465576, 
Female_5_PV_IPL_138.1_per.wav, 138.1, 3.9264678603884096, 3.9264678955078125, 3.523111343383789, 3.819016456604004, 3.895015239715576, 3.7973153591156006, 3.9098100662231445, 4.20631742477417, 4.02283239364624, 4.305598735809326, 3.878932237625122, 4.258387565612793, 4.206678867340088, 4.351074695587158, 3.4637651443481445, 4.182586193084717, 4.1456544399261475, 4.1794726848602295, 4.1024558544158936, 3.9918711185455322, 4.252475023269653, 3.8158795833587646, 3.9000489711761475, 4.066619396209717, 4.4014670848846436, 4.025403022766113, 3.8843233585357666, 4.093443393707275, 4.337801933288574, 3.9549286365509033, 3.8458075523376465, 3.8515896797180176, 
E_piano_1_FESOLA_53.83_per.wav, 53.83, 1.8753926290575473, 1.8753926157951355, 2.7418488264083862, 3.5284769535064697, 3.2513697147369385, 3.26731276512146, 2.5932860374450684, 2.521441340446472, 2.336694359779358, 2.470801830291748, 2.563811421394348, 1.9818755984306335, 1.9903767704963684, 2.202771544456482, 1.7540273666381836, 2.046351909637451, 1.927230715751648, 2.031432867050171, 1.9256993532180786, 1.8712247014045715, 1.7352843880653381, 1.9873491525650024, 1.8080905079841614, 1.831093430519104, 1.8653419017791748, 1.8134106993675232, 1.697938084602356, 1.7978963255882263, 1.8375975489616394, 1.6036478281021118, 1.9908764958381653, 1.6459665894508362, 
Voice_and_Piano_4_HPTSM_192.4_per.wav, 192.4, 3.6357174278916458, 3.6357173919677734, 3.7362916469573975, 3.8661279678344727, 3.991968870162964, 3.8307645320892334, 3.833066701889038, 3.5766425132751465, 3.625375270843506, 3.1938440799713135, 4.043948650360107, 3.241750478744507, 3.677433967590332, 3.0884478092193604, 3.9885571002960205, 3.3348872661590576, 3.1939327716827393, 4.19470477104187, 3.810234546661377, 3.293126344680786, 3.4830477237701416, 3.567899703979492, 3.6177637577056885, 3.1523385047912598, 3.8067872524261475, 3.370323657989502, 3.889277935028076, 3.63421893119812, 3.751436233520508, 3.4271600246429443, 3.508573293685913, 3.5250890254974365, 
Child_2_FESOLA_166.7_per.wav, 166.7, 3.9351786307314343, 3.935178518295288, 3.3297901153564453, 3.7987477779388428, 3.912794351577759, 4.053731441497803, 3.8623416423797607, 4.16598105430603, 4.023968935012817, 4.150500535964966, 4.1607825756073, 3.837867498397827, 4.0358076095581055, 3.9649012088775635, 3.884282112121582, 3.9278807640075684, 4.2887864112854, 3.554537057876587, 4.1538262367248535, 4.154920816421509, 4.108064889907837, 3.6101083755493164, 4.032220840454102, 3.5859017372131348, 4.1849706172943115, 3.849661350250244, 3.843050479888916, 4.023491144180298, 3.7608163356781006, 3.669893503189087, 3.9584603309631348, 3.8639678955078125, 
